family,target_super_class,target_n_roots,target_sampled_fraction,target_mean_selected_frames,target_mean_spike_frames,target_corr_target_bearing_voltage,target_corr_target_bearing_asymmetry,target_corr_forward_speed_voltage,target_corr_turn_drive_asymmetry,target_mean_spike_per_frame,target_mean_voltage_mv,no_target_super_class,no_target_n_roots,no_target_sampled_fraction,no_target_mean_selected_frames,no_target_mean_spike_frames,no_target_corr_target_bearing_voltage,no_target_corr_target_bearing_asymmetry,no_target_corr_forward_speed_voltage,no_target_corr_turn_drive_asymmetry,no_target_mean_spike_per_frame,no_target_mean_voltage_mv,target_minus_no_target_mean_spike_frames,target_minus_no_target_mean_selected_frames
AVLP509,central,2,0.0,0.0,0.0,0.6855210412242442,-0.27694000023667664,-0.15808034948441566,-0.10991487764660185,0.0,-68.97843933105469,central,2,0.0,0.0,0.0,,,0.04064775623391641,0.30169359742289004,0.0,-70.19000244140625,0.0,0.0
AVLP517,central,4,0.0,0.0,0.0,0.6346876703887244,0.06819220974464084,-0.14896906842887125,0.4409510363254865,0.0,-54.952186584472656,central,4,0.0,0.0,0.0,,,0.0944350540701551,0.28307050571696907,0.0,-55.171173095703125,0.0,0.0
AVLP519a,central,2,0.0,0.0,0.0,0.557540128685896,0.3749432566668722,-0.1333213183413409,0.2831593451080037,0.0,-61.421173095703125,central,2,0.0,0.0,0.0,,,0.09329539091298268,0.5497010105327066,0.0,-65.21023559570312,0.0,0.0
AVLP519b,central,2,0.0,0.0,0.0,0.4583234716970929,0.48506479548666226,-0.06980412134558722,0.375453318558552,0.0,-59.100154876708984,central,2,0.0,0.0,0.0,,,0.07969286721022395,0.4761872644914825,0.0,-60.583045959472656,0.0,0.0
AVLP520,central,2,0.0,0.0,0.0,0.6990343937016376,0.566079573636181,-0.16333076978594072,0.35265864410306136,0.0,-71.93609619140625,central,2,0.0,0.0,0.0,,,0.10822355324646375,0.5748026472111679,0.0,-72.25125122070312,0.0,0.0
AVLP521,central,2,0.0,0.0,0.0,0.22994409244870326,0.1712278156659018,-0.028292057074303947,0.5970382467423395,0.0,-53.750858306884766,central,2,0.0,0.0,0.0,,,0.08970961941265679,0.5225442785806583,0.0,-54.15070343017578,0.0,0.0
AVLP522,central,2,0.0,0.0,0.0,0.3237925736706024,-0.510253461167571,-0.1106769616422543,-0.2663504641972482,0.0,-58.00202941894531,central,2,0.0,0.0,0.0,,,-0.014818225304835725,-0.3009364478146607,0.0,-57.907108306884766,0.0,0.0
AVLP531,central,2,0.0,0.0,0.0,-0.31231557613298083,-0.025882797217452576,0.14406339755874312,-0.006846247427340403,0.0,-55.861873626708984,central,2,0.0,0.0,0.0,,,0.08839861995900093,0.5087440757108739,0.0,-53.512420654296875,0.0,0.0
AVLP533,central,2,0.0,0.0,0.0,-0.39527423693313085,0.003759453480606854,0.10830786938269506,0.027733747499644388,0.0,-49.126953125,central,2,0.0,0.0,0.0,,,0.007191465884382048,0.09752494651158386,0.0,-49.370548248291016,0.0,0.0
AVLP534,central,2,0.0,0.0,0.0,0.49293121055588146,-0.4360250590534026,-0.16489239272632544,-0.18694181880207492,0.0,-60.079139709472656,central,2,0.0,0.0,0.0,,,-0.020651219158502706,0.34512108401103575,0.0,-61.67429733276367,0.0,0.0
AVLP541a,central,7,0.0,0.14285714285714285,0.0,0.5803389268781617,0.17014514520018936,-0.19577956826403206,0.05253325010115989,0.0,-55.0390625,central,7,0.0,0.14285714285714285,0.0,,,0.006109978739962461,-0.20158870410385007,0.0,-55.32843780517578,0.0,0.0
AVLP541b,central,2,0.0,0.0,0.0,0.658247260353897,-0.3797341913390881,-0.12272763992775343,-0.6507109672139697,0.0,-56.253360748291016,central,2,0.0,0.0,0.0,,,0.010651379212216356,-0.580193154844119,0.0,-56.656795501708984,0.0,0.0
AVLP542,central,2,0.0,0.0,0.0,0.32941539915240475,0.19994588571846672,-0.029779188329757865,0.05903716692876176,0.0,-56.000389099121094,central,2,0.0,0.0,0.0,,,0.005061714274756891,-0.32990352138483775,0.0,-56.690155029296875,0.0,0.0
AVLP543,central,2,0.0,0.0,0.0,0.5545762725452719,0.12381349150920108,-0.1436888436346253,0.09835998220147225,0.0,-65.73773193359375,central,2,0.0,0.0,0.0,,,0.0376270398725252,0.3010983319464182,0.0,-66.15843963623047,0.0,0.0
AVLP544,central,2,0.0,0.0,0.0,0.06338515239373237,0.06409874678916673,-0.10779869509309319,-0.21977439853853384,0.0,-51.504451751708984,central,2,0.0,0.0,0.0,,,-0.1397171530713839,-0.35033240175266017,0.0,-51.276329040527344,0.0,0.0
AVLP546,central,2,0.0,0.0,0.0,0.04876584078555181,-0.35784853905359887,-0.06519922677827475,-0.33648880282317967,0.0,-52.079139709472656,central,2,0.0,0.0,0.0,,,0.09257711900015578,0.582240668515067,0.0,-52.096954345703125,0.0,0.0
AVLP547,central,4,0.0,0.0,0.0,0.24933000428647745,0.35831477063766404,-0.1376911911070835,0.013945767714524016,0.0,-53.429962158203125,central,4,0.0,0.0,0.0,,,-0.11306093907095094,-0.4810580390039356,0.0,-53.028907775878906,0.0,0.0
AVLP548_b,central,6,0.0,0.16666666666666666,0.0,0.5413671939797817,0.2548246387868194,-0.13312187327751446,-0.004861882762372869,0.0,-52.030906677246094,central,6,0.0,0.16666666666666666,0.0,,,-0.017349394136979217,-0.09925522646548426,0.0,-52.02296829223633,0.0,0.0
AVLP548_d,central,4,0.0,0.0,0.0,-0.15854517032780766,-0.06838662069319863,0.06783051378643634,0.22419062596164982,0.0,-52.021209716796875,central,4,0.0,0.0,0.0,,,-0.057349035289858165,-0.1986286204352857,0.0,-51.985389709472656,0.0,0.0
AVLP548_e,central,3,0.0,0.0,0.0,0.5497814974477496,0.2624801514247023,-0.12970920231926686,0.14070918437931992,0.0,-52.485469818115234,central,3,0.0,0.0,0.0,,,0.03712235966224222,0.1505312416698971,0.0,-52.51692199707031,0.0,0.0
AVLP548_f,central,4,0.0,0.0,0.0,0.42227602346409066,0.09446585055169907,-0.07356696622428051,-0.029824303907112663,0.0,-52.25566482543945,central,4,0.0,0.0,0.0,,,0.008920060806578204,0.26677099886881495,0.0,-52.252967834472656,0.0,0.0
AVLP550a,central,4,0.0,0.0,0.0,-0.047657264808971526,-0.13431382125169244,-0.01902025212894428,0.19096715241481088,0.0,-51.96519470214844,central,4,0.0,0.0,0.0,,,0.08226538659052768,0.47101382557021504,0.0,-51.935665130615234,0.0,0.0
AVLP550b,central,9,0.0,0.0,0.0,0.3357915808797105,0.19052928538421574,-0.12168130668468616,0.21297115322148313,0.0,-52.38191223144531,central,9,0.0,0.0,0.0,,,0.07587312028117917,0.40860622727864543,0.0,-52.41083526611328,0.0,0.0
AVLP555,central,2,0.0,0.0,0.0,0.5581924164557843,-0.08478959637053657,-0.16448307311441646,0.0795010572902205,0.0,-55.676170349121094,central,2,0.0,0.0,0.0,,,0.05860384009557968,-0.09903724965208752,0.0,-55.34367370605469,0.0,0.0
AVLP557,central,3,0.0,0.0,0.0,0.7143104838721465,-0.525580469945482,-0.21673360319649698,-0.42964431617378396,0.0,-56.40119934082031,central,3,0.0,0.0,0.0,,,-0.14159320536730532,-0.5740201527376342,0.0,-55.768123626708984,0.0,0.0
AVLP558,central,7,0.0,0.0,0.0,0.6940173148381126,-0.15656969304725657,-0.22743533973250027,-0.028328536153642583,0.0,-53.74538040161133,central,7,0.0,0.0,0.0,,,-0.08987520538331185,-0.5205414867388648,0.0,-53.266387939453125,0.0,0.0
AVLP559a,central,4,0.0,0.0,0.0,-0.21218451865432306,-0.16460841327260656,0.18700343360782357,-0.184867084720435,0.0,-51.402069091796875,central,4,0.0,0.0,0.0,,,-0.024228388180425726,-0.6006504555113759,0.0,-51.393280029296875,0.0,0.0
AVLP559b,central,3,0.0,0.0,0.0,0.0915302799472309,0.5596032018396796,0.04158172491879623,0.24614901742456283,0.0,-51.63697814941406,central,3,0.0,0.0,0.0,,,-0.10722212047344926,-0.3839490717673045,0.0,-51.031925201416016,0.0,0.0
AVLP559c,central,2,0.0,0.0,0.0,0.5500260918748038,0.47273284311467095,-0.09787341241549463,0.1431142021369199,0.0,-52.86992263793945,central,2,0.0,0.0,0.0,,,0.00999136002647079,0.2593690225896181,0.0,-52.87843704223633,0.0,0.0
AVLP560,central,2,0.0,0.0,0.0,-0.37660146303008596,-0.5322950905872024,0.09161543680066149,-0.44154798873868706,0.0,-52.165313720703125,central,2,0.0,0.0,0.0,,,0.00489329482623145,0.3043383507028904,0.0,-52.076873779296875,0.0,0.0
AVLP562,central,2,0.0,0.0,0.0,0.1437455474681053,-0.07962203475375962,-0.027274808114236014,-0.15814848651964164,0.0,-57.03679656982422,central,2,0.0,0.0,0.0,,,-0.07106993252365897,-0.5128067800867532,0.0,-56.788673400878906,0.0,0.0
AVLP563,central,2,0.0,0.0,0.0,0.509367065209782,-0.765941768090624,-0.17590106122308163,-0.7432131724560871,0.0,-55.136173248291016,central,2,0.0,0.0,0.0,,,-0.07034296498459833,-0.4589760968000232,0.0,-54.0876579284668,0.0,0.0
AVLP565,central,2,0.0,0.0,0.0,0.262941112450343,-0.7387170258857868,-0.16485599108674906,-0.6943020486813202,0.0,-68.34577941894531,central,2,0.0,0.0,0.0,,,-0.0750118943201816,-0.5975449586224033,0.0,-67.79383087158203,0.0,0.0
AVLP566,central,4,0.0,0.0,0.0,0.5643289819285815,-0.03354039647253792,-0.07458519504876618,0.0010490756501248739,0.0,-61.22507858276367,central,4,0.0,0.0,0.0,,,0.020460506588326863,0.3549550515124756,0.0,-61.889610290527344,0.0,0.0
AVLP567,central,4,0.0,0.0,0.0,0.37788077152551763,0.10636987121321567,-0.1806073301398189,0.056907217929207624,0.0,-53.17070388793945,central,4,0.0,0.0,0.0,,,0.03528552451278159,0.4353491478707783,0.0,-53.257850646972656,0.0,0.0
AVLP568,central,2,0.0,0.0,0.0,0.4613748066251791,0.8051604194581693,-0.13150388647835443,0.697067999595068,0.0,-56.967655181884766,central,2,0.0,0.0,0.0,,,0.0636423250270467,0.2741579784709958,0.0,-57.363983154296875,0.0,0.0
AVLP569,central,4,0.0,0.0,0.0,0.14121244438356637,0.0199872362276305,-0.08330543129126515,-0.020423737907027378,0.0,-52.9814453125,central,4,0.0,0.0,0.0,,,-0.08099867528206428,-0.5591961852406616,0.0,-52.86390686035156,0.0,0.0
AVLP570,central,4,0.0,0.0,0.0,0.4876084403675904,0.1440959287970055,-0.2058921331368422,0.31167056274748645,0.0,-52.74382781982422,central,4,0.0,0.0,0.0,,,0.011385569267333698,0.3772300753599593,0.0,-52.779178619384766,0.0,0.0
AVLP571,central,2,0.0,0.0,0.0,-0.08203820628277596,0.002118367730895786,-0.014032871049439772,0.35178348091069406,0.0,-56.14859390258789,central,2,0.0,0.0,0.0,,,-0.10618138083727985,0.2871056883153838,0.0,-56.87101745605469,0.0,0.0
AVLP572,central,2,0.0,0.0,0.0,0.5179855658912838,-0.7543162504359442,-0.1475113752727,-0.7632923074493859,0.0,-73.03398132324219,central,2,0.0,0.0,0.0,,,0.0013656081169642054,-0.1337966312991657,0.0,-73.04125213623047,0.0,0.0
AVLP573,central,2,0.0,0.0,0.0,0.20712652232717516,-0.32432229901499166,-0.017197257369968678,-0.16364370530780858,0.0,-65.5815658569336,central,2,0.0,0.0,0.0,,,-0.06137463532800226,-0.31497962178015815,0.0,-66.28289031982422,0.0,0.0
AVLP574,central,4,0.0,0.0,0.0,0.6459118624402539,0.2851916318711664,-0.12439965281440875,-0.05210603399967038,0.0,-56.400001525878906,central,4,0.0,0.0,0.0,,,-0.04220633713210095,-0.16898259759098164,0.0,-56.39339828491211,0.0,0.0
AVLP575,central,2,0.0,0.0,0.0,0.5063368286011601,0.45027354168272243,-0.11015549710717562,0.5480628975466049,0.0,-61.290470123291016,central,2,0.0,0.0,0.0,,,0.03603265980434644,0.5749410787420061,0.0,-62.662109375,0.0,0.0
AVLP576,central,2,0.0,0.0,0.0,0.08257398194223804,0.16223458908972727,-0.012649213382360754,0.22319665698670593,0.0,-53.49296951293945,central,2,0.0,0.0,0.0,,,-0.03157590016544008,-0.22061267146429567,0.0,-52.243045806884766,0.0,0.0
AVLP577,central,4,0.0,0.0,0.0,0.15186814129018622,0.753831368804868,0.10957546511757187,0.5767236000915229,0.0,-57.363006591796875,central,4,0.0,0.0,0.0,,,0.09687506444664944,-0.04814491539034606,0.0,-58.01023483276367,0.0,0.0
AVLP578,central,2,0.0,0.0,0.0,0.5420875269539447,0.3430098789729906,-0.11523606832029046,0.15859994226039845,0.0,-59.2067985534668,central,2,0.0,0.0,0.0,,,0.08498064841867617,0.503438296708192,0.0,-61.24601745605469,0.0,0.0
AVLP579,central,2,0.0,0.5,0.0,0.6061597088836546,0.1395386592227866,-0.24918640681493273,0.30372463662714655,0.0,-53.333595275878906,central,2,0.0,0.5,0.0,,,0.10628437775198912,-0.11422068306709549,0.0,-52.56218719482422,0.0,0.0
AVLP584,central,5,0.0,0.0,0.0,-0.34704812456091766,0.4188673839994681,0.07146397337932564,0.3197809024170421,0.0,-51.75521469116211,central,5,0.0,0.0,0.0,,,-0.04318288799703899,0.27646614844382,0.0,-51.616058349609375,0.0,0.0
AVLP586,central,2,0.0,0.0,0.0,0.6293646658450495,0.6790199100634647,-0.21431038069426472,0.25871590729656097,0.0,-52.9296875,central,2,0.0,0.0,0.0,,,-0.03989175391103801,-0.3800527284021413,0.0,-52.7697639465332,0.0,0.0
AVLP591,central,2,0.0,0.0,0.0,-0.279130600477413,-0.2713437716060729,0.2050482444601598,-0.5324502155245475,0.0,-56.813438415527344,central,2,0.0,0.0,0.0,,,0.035981871445603136,-0.14256602292873535,0.0,-54.99562454223633,0.0,0.0
AVLP592,central,2,0.0,0.5,0.0,0.0737140863688859,0.2379657490386585,0.12351843840438208,0.4820239746450139,0.0,-61.67609405517578,central,2,0.0,0.5,0.0,,,-0.06576063103381238,-0.41295456352104304,0.0,-63.14195251464844,0.0,0.0
AVLP595,central,2,0.0,0.0,0.0,-0.0060438657793854675,0.04796260694715675,-0.06768526927172829,0.2229503757837629,0.0,-53.79265594482422,central,2,0.0,0.0,0.0,,,0.051358193666762884,0.2776546915097909,0.0,-55.707733154296875,0.0,0.0
AVLP596,central,2,0.0,0.0,0.0,-0.294368900466474,0.02148872768926952,0.06269729623184488,0.08619453900095332,0.0,-49.364532470703125,central,2,0.0,0.0,0.0,,,-0.019636385714093034,0.01917362756049558,0.0,-49.044063568115234,0.0,0.0
Am1,optic,2,0.0,125.0,0.0,0.4392644674028175,-0.2197667466561415,0.04516170619674477,0.19861439402963663,0.0,-334.062255859375,optic,2,0.0,155.5,0.0,,,0.008597760444724491,0.44344801298497255,0.0,-310.2080383300781,0.0,-30.5
BM_Ant,sensory,41,0.0,0.04878048780487805,0.0,-0.18628387503660299,-0.20297723319942074,0.10028368734684553,-0.261365256541462,0.0,-52.03764724731445,sensory,41,0.0,0.04878048780487805,0.0,,,-0.17277083169690607,-0.2777701216757226,0.0,-52.0887336730957,0.0,0.0
BM_Fr,sensory,13,0.0,0.0,0.0,-0.2382368312534664,-0.14473730184221897,0.11219868142394189,-0.20478437578868788,0.0,-51.98012161254883,sensory,13,0.0,0.0,0.0,,,-0.17355517236274867,-0.2034082220053194,0.0,-52.01469802856445,0.0,0.0
BM_FrOr,sensory,13,0.0,0.0,0.0,-0.1414644523806766,-0.3920376007187756,0.12187759676519348,-0.21647799202182896,0.0,-51.98102569580078,sensory,13,0.0,0.0,0.0,,,-0.10490256754803479,0.06471714131620526,0.0,-51.99000930786133,0.0,0.0
BM_Hau,sensory,10,0.0,0.0,0.0,0.34715611413561004,0.05428163249343842,-0.09089100689565698,-0.19254478515978996,0.0,-52.9704704284668,sensory,10,0.0,0.0,0.0,,,0.06951187277730528,-0.2644637268386452,0.0,-53.10539245605469,0.0,0.0
BM_InOc,sensory,6,0.0,0.0,0.0,0.2518084774835485,0.3623679311507848,-0.03396776524860826,-0.1316758922807672,0.0,-52.013179779052734,sensory,6,0.0,0.0,0.0,,,0.014280689085104437,-0.30271108474672714,0.0,-52.01338195800781,0.0,0.0
BM_InOm,sensory,1111,0.0,0.039603960396039604,0.0,-0.27045352968177694,-0.3386531000573403,0.04407349836749888,-0.18264162987609006,0.0,-51.999847412109375,sensory,1111,0.0,0.0405040504050405,0.0,,,-0.1436675540248277,-0.1356867949093032,0.0,-52.00082015991211,0.0,-0.0009000900090008965
BM_MaPa,sensory,30,0.0,0.1,0.0,0.37840950512766003,0.32518856896865767,-0.10277376926884436,-0.15011468329400773,0.0,-52.204315185546875,sensory,30,0.0,0.1,0.0,,,0.04230481621182614,-0.32969378196683846,0.0,-52.239952087402344,0.0,0.0
BM_Oc,sensory,2,0.0,0.0,0.0,-0.35893267999708,0.4603633841151529,0.060472790645208926,-0.08925008004967139,0.0,-51.916015625,sensory,2,0.0,0.0,0.0,,,-0.03651707635443249,-0.31082014493639204,0.0,-51.9182014465332,0.0,0.0
BM_Or,sensory,6,0.0,0.0,0.0,-0.20770455649711408,-0.43871046538567404,0.10067066324119153,-0.18610263941424504,0.0,-51.998023986816406,sensory,6,0.0,0.0,0.0,,,-0.17466228267506073,-0.14789233263952617,0.0,-52.043907165527344,0.0,0.0
BM_Taste,sensory,64,0.0,0.0,0.0,0.3115581544608934,-0.20192673647831333,-0.08050990555069547,0.0643359445020701,0.0,-53.02322769165039,sensory,64,0.0,0.0,0.0,,,0.07473246609693338,0.04411738698488483,0.0,-53.137657165527344,0.0,0.0
BM_Vt_PoOc,sensory,10,0.0,0.0,0.0,-0.3695574859805284,-0.6247594331307162,0.04960190093628232,-0.2688145463844532,0.0,-51.9907341003418,sensory,10,0.0,0.0,0.0,,,-0.03294172589072598,0.07736611750807665,0.0,-51.992733001708984,0.0,0.0
BM_dOcci,sensory,6,0.0,0.0,0.0,-0.2659978177987178,0.20837530751498226,0.010626445403553274,-0.007951512090176815,0.0,-52.00043869018555,sensory,6,0.0,0.0,0.0,,,-0.01938320060173332,-0.0066258863524995834,0.0,-52.00078201293945,0.0,0.0
BM_dPoOr,sensory,12,0.0,0.0,0.0,-0.1228421798631003,-0.2026817524300097,-0.0902354914194039,0.0478759169666456,0.0,-52.00105285644531,sensory,12,0.0,0.0,0.0,,,0.005067114383513801,0.013514413626757586,0.0,-52.0015869140625,0.0,0.0
BiT,central,2,0.0,0.0,0.0,0.20727685931709985,-0.03867185402241429,-0.03754854311625385,0.05198566272523107,0.0,-52.224998474121094,central,2,0.0,0.0,0.0,,,0.06432985910139861,-0.06727929051571312,0.0,-52.3342170715332,0.0,0.0
CAPA,endocrine,2,0.0,0.0,0.0,0.5361312687359279,-0.5116080833856687,-0.1688872714663937,0.07954901478843059,0.0,-64.80789184570312,endocrine,2,0.0,0.0,0.0,,,0.024911239306933616,0.38925323184793625,0.0,-64.69273376464844,0.0,0.0
CB.FB1E0,central,4,0.0,0.0,0.0,-0.5535030381705376,-0.4855042953660271,0.11787880822556186,-0.1327776515465123,0.0,-50.343788146972656,central,4,0.0,0.0,0.0,,,0.017272138687673362,0.18727360779078717,0.0,-50.2834358215332,0.0,0.0
CB.FB1E1,central,6,0.0,0.0,0.0,-0.5058039814592604,-0.3299880084687441,0.2020267395836812,-0.07890179150731634,0.0,-51.207576751708984,central,6,0.0,0.0,0.0,,,-0.0036398607415634196,0.24231509483528393,0.0,-51.164451599121094,0.0,0.0
CB.FB1H0,central,4,0.0,0.0,0.0,-0.4716150857737833,-0.29231122186996533,0.12194826427480777,0.013513115943598821,0.0,-49.691131591796875,central,4,0.0,0.0,0.0,,,-0.027240821328561062,0.1789210948356632,0.0,-49.673240661621094,0.0,0.0
CB.FB1I0,central,3,0.0,0.0,0.0,-0.5350301745145053,-0.5562241419858764,0.09506275271059668,-0.10353911717554122,0.0,-51.474998474121094,central,3,0.0,0.0,0.0,,,-0.0071043433124041155,0.11930110589995606,0.0,-51.482967376708984,0.0,0.0
CB.FB1I1,central,9,0.0,0.1111111111111111,0.0,-0.48956280807015745,0.20527434926329674,0.07071827426549068,0.19991118373046352,0.0,-51.885398864746094,central,9,0.0,0.1111111111111111,0.0,,,-0.002558351831068934,0.1478817875962952,0.0,-51.883331298828125,0.0,0.0
CB.FB2E0,central,4,0.0,0.0,0.0,-0.3885788726813534,-0.45164746323362326,0.12234631583867679,0.009923285235938726,0.0,-51.547969818115234,central,4,0.0,0.0,0.0,,,-0.0392812086938188,0.26632848429048894,0.0,-51.56984329223633,0.0,0.0
CB.FB2E1,central,9,0.0,0.0,0.0,-0.49561612344921213,-0.5420573702726068,0.11048897477882673,-0.06387468147937128,0.0,-50.677310943603516,central,9,0.0,0.0,0.0,,,0.022725938369311558,0.19999466382713135,0.0,-50.698280334472656,0.0,0.0
CB.FB2E10,central,4,0.0,0.25,0.0,-0.18229485873705484,-0.03279762913752226,0.01897225229696507,0.09875813603330176,0.0,-51.804412841796875,central,4,0.0,0.25,0.0,,,0.018273459650858553,0.15894693821768818,0.0,-51.792266845703125,0.0,0.0
CB.FB2E2,central,7,0.0,0.0,0.0,-0.6244150487887546,-0.05496854273848016,0.14836492771152393,0.050558162595772185,0.0,-50.395870208740234,central,7,0.0,0.0,0.0,,,0.009566060216540337,-0.07709224320018941,0.0,-50.35586929321289,0.0,0.0
CB.FB2E3,central,6,0.0,0.0,0.0,-0.32981763786006363,0.34619214951799265,0.0714288291034995,0.21105309148724846,0.0,-50.7615852355957,central,6,0.0,0.0,0.0,,,0.040249739467347154,-0.20102285482097718,0.0,-50.700077056884766,0.0,0.0
CB.FB2E5,central,4,0.0,0.0,0.0,0.310774688894765,0.4587528974939444,-0.11996171807915117,0.06586953820177595,0.0,-52.26417922973633,central,4,0.0,0.0,0.0,,,0.09524682051674552,-0.37583068039342965,0.0,-52.276912689208984,0.0,0.0
CB.FB2E7,central,3,0.0,0.0,0.0,0.5838805242634837,0.0619582101470698,-0.2114010406985446,-0.2342177580579838,0.0,-52.885520935058594,central,3,0.0,0.0,0.0,,,0.09121039085067077,-0.3128990896097062,0.0,-52.87859344482422,0.0,0.0
CB.FB2E8,central,4,0.0,0.0,0.0,0.513725752858918,0.4448653501195226,-0.1772943498911829,-0.028176188817758945,0.0,-52.47566223144531,central,4,0.0,0.0,0.0,,,0.06296121744354084,-0.35483586943953127,0.0,-52.485469818115234,0.0,0.0
CB.FB2E9,central,4,0.0,0.0,0.0,0.42334276239568364,0.5301809084910455,-0.121633479790206,0.029214768756183188,0.0,-52.204532623291016,central,4,0.0,0.0,0.0,,,0.07362115749115884,-0.33436038274666213,0.0,-52.2517204284668,0.0,0.0
CB.FB2G0,central,2,0.0,0.0,0.0,-0.2570139894736793,0.057612674918514364,0.13966795331162193,0.11176707582156414,0.0,-48.44382858276367,central,2,0.0,0.0,0.0,,,-0.02079255210821144,0.06677413071201344,0.0,-48.455078125,0.0,0.0
CB.FB2H0,central,6,0.0,0.0,0.0,-0.503501854805662,0.09397500458202991,0.09374286117583337,0.35252182583430236,0.0,-49.57643508911133,central,6,0.0,0.0,0.0,,,0.013102046894478452,0.2809948106108702,0.0,-49.89411544799805,0.0,0.0
CB.FB2I0,central,2,0.0,0.0,0.0,0.5970256750687458,0.5952823840355322,-0.1998908029739647,0.026275439216683714,0.0,-53.99140548706055,central,2,0.0,0.0,0.0,,,0.02902932794032778,-0.4456360990328871,0.0,-54.076873779296875,0.0,0.0
CB.FB2I1,central,6,0.0,0.16666666666666666,0.0,0.49828609130687085,0.34900945917969506,-0.19860386413487874,-0.16349812768458716,0.0,-52.501747131347656,central,6,0.0,0.16666666666666666,0.0,,,0.09547073174539908,-0.4857800465681562,0.0,-52.436561584472656,0.0,0.0
CB.FB2I2,central,6,0.0,0.0,0.0,0.35979018209862856,0.5682684248980102,-0.18137240982203548,-0.02238028244677193,0.0,-52.20260238647461,central,6,0.0,0.0,0.0,,,0.003648174567306365,-0.3508709789241343,0.0,-52.23078155517578,0.0,0.0
CB.FB2K0,central,4,0.0,0.0,0.0,-0.44978981735306706,-0.4466356344572361,0.09350547229656779,0.025761884761705402,0.0,-51.399959564208984,central,4,0.0,0.0,0.0,,,0.05146375010495741,0.2778461414917516,0.0,-51.405662536621094,0.0,0.0
"CB.FB3,4A1",central,2,0.0,0.0,0.0,0.5093350258088623,-0.5654863617656154,-0.17699266282693543,0.0591366777112699,0.0,-61.327030181884766,central,2,0.0,0.0,0.0,,,0.09134877745549476,0.3765951784028929,0.0,-61.742576599121094,0.0,0.0
"CB.FB3,4A10",central,4,0.0,0.0,0.0,0.04820807636284885,-0.23472369402560953,-0.03327142056224549,-0.18162311708052017,0.0,-51.229454040527344,central,4,0.0,0.0,0.0,,,0.16696680030762825,0.07290124013052231,0.0,-51.3752326965332,0.0,0.0
