cell_type,sides
INXXX287,L|R
INXXX288,L|R
INXXX290,L|R
INXXX292,L|R
INXXX293,L|R
INXXX294,L|R
INXXX295,L|R
INXXX297,L|R
INXXX300,L|R
INXXX301,L|R
INXXX302,L|R
INXXX303,L|R
INXXX304,L|R
INXXX306,L|R
INXXX307,L|R
INXXX309,L|R
INXXX315,L|R
INXXX316,L|R
INXXX317,L|R
INXXX319,L|R
INXXX320,L|R
INXXX321,L|R
INXXX322,L|R
INXXX324,L|R
INXXX326,L|R
INXXX328,L|R
INXXX329,L|R
INXXX331,L|R
INXXX332,L|R
INXXX333,L|R
INXXX334,L|R
INXXX335,L|R
INXXX336,L|R
INXXX337,L|R
INXXX339,L|R
INXXX340,L|R
INXXX341,L|R
INXXX343,L|R
INXXX345,L|R
INXXX346,L|R
INXXX347,L|R
INXXX348,L|R
INXXX349,L|R
INXXX350,L|R
INXXX351,L|R
INXXX352,L|R
INXXX353,L|R
INXXX355,L|R
INXXX357,L|R
INXXX359,L|R
INXXX360,L|R
INXXX363,L|R
INXXX364,L|R
INXXX365,L|R
INXXX369,L|R
INXXX370,L|R
INXXX372,L|R
INXXX373,L|R
INXXX374,L|R
INXXX377,L|R
INXXX378,L|R
INXXX379,L|R
INXXX381,L|R
INXXX382_b,L|R
INXXX385,L|R
INXXX386,L|R
INXXX387,L|R
INXXX388,L|R
INXXX390,L|R
INXXX391,L|R
INXXX392,L|R
INXXX393,L|R
INXXX394,L|R
INXXX395,L|R
INXXX396,L|R
INXXX397,L|R
INXXX399,L|R
INXXX400,L|R
INXXX401,L|R
INXXX402,L|R
INXXX403,L|R
INXXX405,L|R
INXXX406,L|R
INXXX407,L|R
INXXX409,L|R
INXXX411,L|R
INXXX412,L|R
INXXX414,L|R
INXXX415,L|R
INXXX416,L|R
INXXX417,L|R
INXXX418,L|R
INXXX419,L|R
INXXX420,L|R
INXXX421,L|R
INXXX423,L|R
INXXX424,L|R
INXXX425,L|R
INXXX426,L|R
INXXX427,L|R
INXXX428,L|R
INXXX429,L|R
INXXX431,L|R
INXXX436,L|R
INXXX437,L|R
INXXX438,L|R
INXXX440,L|R
INXXX441,L|R
INXXX442,L|R
INXXX443,L|R
INXXX444,L|R
INXXX446,L|R
INXXX447, INXXX449,L|R
INXXX448,L|R
INXXX450,L|R
INXXX452,L|R
INXXX454,L|R
INXXX456,L|R
INXXX460,L|R
INXXX464,L|R
INXXX466,L|R
INXXX468,L|R
INXXX471,L|R
INXXX472,L|R
INXXX473,L|R
INXXX474,L|R
IPC,L|R
ISN,L|R
ITP,L|R
IbSpsP,L|R
JO-A,L|R
JO-B,L|R
JO-C/D/E,L|R
JO-F,L|R
KC,L|R
KCa'b'-ap1,L|R
KCa'b'-ap2,L|R
KCa'b'-m,L|R
KCab-c,L|R
KCab-m,L|R
KCab-p,L|R
KCab-s,L|R
KCg-d,L|R
KCg-m,L|R
KCg-s1,L|R
KCg-s2,L|R
KCg-s3,L|R
KCg-s4,L|R
L1,L|R
L2,L|R
L3,L|R
L4,L|R
L5,L|R
LAL001,L|R
LAL002,L|R
LAL003,L|R
LAL006,L|R
LAL007,L|R
LAL008,L|R
LAL009,L|R
LAL010,L|R
LAL011,L|R
LAL012,L|R
LAL013,L|R
LAL014,L|R
LAL015,L|R
LAL016,L|R
LAL017,L|R
LAL018,L|R
LAL019,L|R
LAL020,L|R
LAL021,L|R
LAL022,L|R
LAL023,L|R
LAL024,L|R
LAL025,L|R
LAL026_a,L|R
LAL026_b,L|R
LAL027,L|R
LAL028,L|R
LAL029_a,L|R
LAL029_b,L|R
LAL029_c,L|R
LAL029_d,L|R
LAL029_e,L|R
LAL030_a,L|R
LAL030_b,L|R
LAL030d,L|R
LAL031,L|R
LAL032,L|R
LAL034,L|R
LAL035,L|R
LAL037,L|R
LAL040,L|R
LAL042,L|R
LAL043_a,L|R
LAL043_b,L|R
LAL043_c,L|R
LAL043_d,L|R
LAL043_e,L|R
LAL045,L|R
LAL046,L|R
LAL047,L|R
LAL048,L|R
LAL049,L|R
LAL050,L|R
LAL051,L|R
LAL052,L|R
LAL053,L|R
LAL054,L|R
LAL055,L|R
LAL056,L|R
LAL059,L|R
LAL060_a,L|R
LAL060_b,L|R
LAL061,L|R
LAL063,L|R
LAL064,L|R
LAL067,L|R
LAL071,L|R
LAL072,L|R
LAL073,L|R
LAL074,L|R
LAL075,L|R
LAL076,L|R
LAL081,L|R
LAL082,L|R
LAL083,L|R
LAL084,L|R
LAL085,L|R
LAL086,L|R
LAL087,L|R
LAL088,L|R
LAL089,L|R
LAL090,L|R
LAL093,L|R
LAL094,L|R
LAL096,L|R
LAL098,L|R
LAL099,L|R
LAL100,L|R
LAL101,L|R
LAL102,L|R
LAL104,L|R
LAL108,L|R
LAL109,L|R
LAL110,L|R
LAL111,L|R
LAL112,L|R
LAL113,L|R
LAL114,L|R
LAL115,L|R
LAL116,L|R
LAL117,L|R
LAL119,L|R
LAL120_a,L|R
LAL120_b,L|R
LAL121,L|R
LAL122,L|R
LAL123,L|R
LAL124,L|R
LAL125,L|R
LAL126,L|R
LAL127,L|R
LAL128,L|R
LAL129,L|R
LAL130,L|R
LAL131,L|R
LAL132_a,L|R
LAL132_b,L|R
LAL133_a,L|R
LAL133_b,L|R
LAL133_c,L|R
LAL133_d,L|R
LAL133_e,L|R
LAL134,L|R
LAL135,L|R
LAL137,L|R
LAL138,L|R
LAL139,L|R
LAL140,L|R
LAL141,L|R
LAL142,L|R
LAL143,L|R
LAL144,L|R
LAL145,L|R
LAL146,L|R
LAL147_a,L|R
LAL147_b,L|R
LAL147_c,L|R
LAL148,L|R
LAL149,L|R
LAL150,L|R
LAL151,L|R
LAL152,L|R
LAL153,L|R
LAL154,L|R
LAL155,L|R
LAL156_a,L|R
LAL156_b,L|R
LAL157,L|R
LAL158,L|R
LAL159,L|R
LAL160,L|R
LAL161,L|R
LAL162,L|R
LAL163,L|R
LAL164,L|R
LAL165,L|R
LAL166,L|R
LAL167,L|R
LAL168,L|R
LAL169,L|R
LAL170,L|R
LAL171,L|R
LAL172,L|R
LAL173,L|R
LAL175,L|R
LAL176,L|R
LAL177,L|R
LAL179,L|R
LAL180,L|R
LAL181,L|R
LAL182,L|R
LAL183,L|R
LAL184,L|R
LAL185,L|R
LAL186,L|R
LAL187,L|R
LAL188_a,L|R
LAL188_b,L|R
LAL189,L|R
LAL190,L|R
LAL191,L|R
LAL192,L|R
LAL193,L|R
LAL194,L|R
LAL195,L|R
LAL196,L|R
LAL197,L|R
LAL198,L|R
LAL199,L|R
LAL200,L|R
LAL203,L|R
LAL204,L|R
LAL205,L|R
LAL206,L|R
LAL207,L|R
LAL208,L|R
LAL300m,L|R
LAL301m,L|R
LAL302m,L|R
LAL303m,L|R
LAL304m,L|R
LB1a,L|R
LB1b,L|R
LB1c,L|R
LB1d,L|R
LB1e,L|R
LB2a,L|R
LB2b,L|R
LB2c,L|R
LB2d,L|R
LB3,L|R
LB3a,L|R
LB3b,L|R
LB3c,L|R
LB3d,L|R
LB4a,L|R
LB4b,L|R
LBL40,L|R
LC10_unclear,L|R
LC10a,L|R
LC10b,L|R
LC10c-1,L|R
LC10c-2,L|R
LC10d,L|R
LC10e,L|R
LC11,L|R
LC12,L|R
LC13,L|R
LC14a-1,L|R
LC14a-2,L|R
LC14b,L|R
LC15,L|R
LC16,L|R
LC17,L|R
LC18,L|R
LC19,L|R
LC20a,L|R
LC20b,L|R
LC21,L|R
LC22,L|R
LC23,L|R
LC24,L|R
LC25,L|R
LC26,L|R
LC27,L|R
LC28,L|R
LC29,L|R
LC30,L|R
LC31a,L|R
LC31b,L|R
LC33,L|R
LC34,L|R
LC35a,L|R
LC35b,L|R
LC36,L|R
LC37,L|R
LC39a,L|R
LC39b,L|R
LC4,L|R
LC40,L|R
LC41,L|R
LC43,L|R
LC44,L|R
LC46b,L|R
LC6,L|R
LC9,L|R
LCNOp,L|R
LCNOpm,L|R
LH001m,L|R
LH002m,L|R
LH003m,L|R
LH004m,L|R
LH005m,L|R
LH006m,L|R
LH007m,L|R
LH008m,L|R
LHAD1a1,L|R
LHAD1a2,L|R
LHAD1a3,L|R
LHAD1a4_a,L|R
LHAD1a4_b,L|R
LHAD1b1_b,L|R
LHAD1b2,L|R
LHAD1b2_b,L|R
LHAD1b2_d,L|R
LHAD1b3,L|R
LHAD1b4,L|R
LHAD1b5,L|R
LHAD1c2,L|R
LHAD1c2b,L|R
LHAD1c3,L|R
LHAD1d1,L|R
LHAD1d2,L|R
LHAD1f1,L|R
LHAD1f2,L|R
LHAD1f3_a,L|R
LHAD1f3_b,L|R
LHAD1f4,L|R
LHAD1f5,L|R
LHAD1g1,L|R
LHAD1h1,L|R
LHAD1i1,L|R
LHAD1i2_b,L|R
LHAD1j1,L|R
LHAD1k1,L|R
LHAD2b1,L|R
LHAD2c1,L|R
LHAD2c2,L|R
LHAD2c3,L|R
LHAD2d1,L|R
LHAD2e1,L|R
LHAD2e3,L|R
LHAD3a1,L|R
LHAD3a10,L|R
LHAD3a8,L|R
LHAD3b1_a,L|R
LHAD3d4,L|R
LHAD3d5,L|R
LHAD3e1_a,L|R
LHAD3f1_a,L|R
LHAD3f1_b,L|R
LHAD3g1,L|R
LHAD4a1,L|R
LHAV1a1,L|R
LHAV1a3,L|R
LHAV1a4,L|R
LHAV1b1,L|R
LHAV1b3,L|R
LHAV1d1,L|R
LHAV1d2,L|R
LHAV1e1,L|R
LHAV1f1,L|R
LHAV2a2,L|R
LHAV2a3,L|R
LHAV2a5,L|R
LHAV2b1,L|R
LHAV2b10,L|R
LHAV2b11,L|R
LHAV2b2_a,L|R
LHAV2b2_b,L|R
LHAV2b2_c,L|R
LHAV2b2_d,L|R
LHAV2b3,L|R
LHAV2b4,L|R
LHAV2b5,L|R
LHAV2b6,L|R
LHAV2b7_a,L|R
LHAV2b7_b,L|R
LHAV2b8,L|R
LHAV2b9,L|R
LHAV2c1,L|R
LHAV2d1,L|R
LHAV2e4_b,L|R
LHAV2f2_b,L|R
LHAV2g1,L|R
LHAV2g2_a,L|R
LHAV2g2_b,L|R
LHAV2g3,L|R
LHAV2g5,L|R
LHAV2g6,L|R
LHAV2h1,L|R
LHAV2i4,L|R
LHAV2j1,L|R
LHAV2k1,L|R
LHAV2k10,L|R
LHAV2k11_a,L|R
LHAV2k12_a,L|R
LHAV2k12_b,L|R
LHAV2k13,L|R
LHAV2k5,L|R
LHAV2k6,L|R
LHAV2k8,L|R
LHAV2k9,L|R
LHAV2m1,L|R
LHAV2n1,L|R
LHAV2o1,L|R
LHAV2p1,L|R
LHAV3a1_b,L|R
LHAV3a1_c,L|R
LHAV3b1,L|R
LHAV3b12,L|R
LHAV3b13,L|R
LHAV3b2_a,L|R
LHAV3b2_b,L|R
LHAV3b2_c,L|R
LHAV3b6_b,L|R
LHAV3b8,L|R
LHAV3d1,L|R
LHAV3e1,L|R
LHAV3e2,L|R
LHAV3e3_a,L|R
LHAV3e3_b,L|R
LHAV3e4_a,L|R
LHAV3e4_b,L|R
LHAV3e5,L|R
LHAV3e6,L|R
LHAV3f1,L|R
LHAV3g1,L|R
LHAV3g2,L|R
LHAV3h1,L|R
LHAV3i1,L|R
LHAV3j1,L|R
LHAV3k1,L|R
LHAV3k2,L|R
LHAV3k3,L|R
LHAV3k4,L|R
LHAV3k5,L|R
LHAV3k6,L|R
LHAV3m1,L|R
LHAV3n1,L|R
LHAV3o1,L|R
LHAV3p1,L|R
LHAV3q1,L|R
LHAV4a1_a,L|R
LHAV4a1_b,L|R
LHAV4a2,L|R
LHAV4a4,L|R
LHAV4a5,L|R
LHAV4a6,L|R
LHAV4a7,L|R
LHAV4b1,L|R
LHAV4b2,L|R
LHAV4b4,L|R
LHAV4c1,L|R
LHAV4c2,L|R
LHAV4d1,L|R
LHAV4d4,L|R
LHAV4d5,L|R
LHAV4e1_a,L|R
LHAV4e1_b,L|R
LHAV4e2_b1,L|R
LHAV4e2_b2,L|R
LHAV4e4,L|R
LHAV4e7_b,L|R
LHAV4g1,L|R
LHAV4g12,L|R
LHAV4g13,L|R
LHAV4g14,L|R
LHAV4g17,L|R
LHAV4g4_b,L|R
LHAV4g6_a,L|R
LHAV4g7_a,L|R
LHAV4g7_b,L|R
LHAV4i1,L|R
LHAV4j1,L|R
LHAV4l1,L|R
LHAV5a1,L|R
LHAV5a10_b,L|R
LHAV5a2_a1,L|R
LHAV5a2_a2,L|R
LHAV5a2_a3,L|R
LHAV5a2_a4,L|R
LHAV5a2_b,L|R
LHAV5a2_d,L|R
LHAV5a4_a,L|R
LHAV5a4_c,L|R
LHAV5a6_a,L|R
LHAV5a6_b,L|R
LHAV5a8,L|R
LHAV5a9_a,L|R
LHAV5b1,L|R
LHAV5b2,L|R
LHAV5c1,L|R
LHAV5d1,L|R
LHAV5e1,L|R
LHAV6a1,L|R
LHAV6a3,L|R
LHAV6a4,L|R
LHAV6a5,L|R
LHAV6a7,L|R
LHAV6a8,L|R
LHAV6b1,L|R
LHAV6b3,L|R
LHAV6b4,L|R
LHAV6c1,L|R
LHAV6e1,L|R
LHAV6g1,L|R
LHAV6h1,L|R
LHAV6i2_b,L|R
LHAV7a1,L|R
LHAV7a1_a,L|R
LHAV7a1_b,L|R
LHAV7a3,L|R
LHAV7a4,L|R
LHAV7a5,L|R
LHAV7a6,L|R
LHAV7a7,L|R
LHAV7b1,L|R
LHAV8a1,L|R
LHAV9a1_a,L|R
LHAV9a1_b,L|R
LHAV9a1_c,L|R
LHCENT1,L|R
LHCENT10,L|R
LHCENT11,L|R
LHCENT12a,L|R
LHCENT12b,L|R
LHCENT13_a,L|R
LHCENT13_b,L|R
LHCENT13_c,L|R
LHCENT13_d,L|R
LHCENT14,L|R
LHCENT2,L|R
LHCENT3,L|R
LHCENT4,L|R
LHCENT5,L|R
LHCENT6,L|R
LHCENT8,L|R
LHCENT9,L|R
LHMB1,L|R
LHPD1b1,L|R
LHPD2a1,L|R
LHPD2a2,L|R
LHPD2a4_a,L|R
LHPD2a4_b,L|R
LHPD2a5_b,L|R
LHPD2a6,L|R
LHPD2b1,L|R
LHPD2c1,L|R
LHPD2c2,L|R
LHPD2c6,L|R
LHPD2c7,L|R
LHPD2d1,L|R
LHPD2d2,L|R
LHPD3a2_a,L|R
LHPD3a2_b,L|R
LHPD3a2_c,L|R
LHPD3a4_b,L|R
LHPD3a4_c,L|R
LHPD3a5,L|R
LHPD3c1,L|R
LHPD4a1,L|R
LHPD4a2,L|R
LHPD4b1,L|R
LHPD4c1,L|R
LHPD4d1,L|R
LHPD4d2_b,L|R
LHPD4e1_b,L|R
LHPD5a1,L|R
LHPD5b1,L|R
LHPD5c1,L|R
LHPD5d1,L|R
LHPD5e1,L|R
LHPD5f1,L|R
LHPV10a1a,L|R
LHPV10a1b,L|R
LHPV10b1,L|R
LHPV10c1,L|R
LHPV10d1,L|R
LHPV11a1,L|R
LHPV12a1,L|R
LHPV1c1,L|R
LHPV1c2,L|R
LHPV1d1,L|R
LHPV2a1_a,L|R
LHPV2a1_c,L|R
LHPV2a1_d,L|R
LHPV2a1_e,L|R
LHPV2a2,L|R
LHPV2a3,L|R
LHPV2a4,L|R
LHPV2a5,L|R
LHPV2b1,L|R
LHPV2b2_a,L|R
LHPV2b3,L|R
LHPV2b4,L|R
LHPV2b5,L|R
LHPV2c1_a,L|R
LHPV2c2,L|R
LHPV2c4,L|R
LHPV2c5,L|R
LHPV2d1,L|R
LHPV2e1_a,L|R
LHPV2f2,CB1982,L|R
LHPV2g1,L|R
LHPV2h1,L|R
LHPV2i1,L|R
LHPV2i2_a,L|R
LHPV2i2_b,L|R
LHPV3a1,L|R
LHPV3a2,L|R
LHPV3a3_b,L|R
LHPV3b1_a,L|R
LHPV3b1_b,L|R
LHPV3c1,L|R
LHPV4a1,L|R
LHPV4a10,L|R
LHPV4a11,L|R
LHPV4a2,L|R
LHPV4a3,L|R
LHPV4a5,L|R
LHPV4a7,L|R
LHPV4a7_d,L|R
LHPV4a8,L|R
LHPV4a9,L|R
LHPV4b1,L|R
LHPV4b2,L|R
LHPV4b3,L|R
LHPV4b4,L|R
LHPV4b5,L|R
LHPV4b7,L|R
LHPV4b9,L|R
LHPV4c1_a,L|R
LHPV4c1_b,L|R
LHPV4c1_c,L|R
LHPV4c2,L|R
LHPV4c3,L|R
LHPV4c4,L|R
LHPV4d10,L|R
LHPV4d3,L|R
LHPV4d4,L|R
LHPV4d7,L|R
LHPV4e1,L|R
LHPV4g1,L|R
LHPV4g2,L|R
LHPV4h1,L|R
LHPV4h3,L|R
LHPV4i1,L|R
LHPV4i3,L|R
LHPV4i4,L|R
LHPV4j2,L|R
LHPV4j3,L|R
LHPV4j4,L|R
LHPV4k1,L|R
LHPV4l1,L|R
LHPV4m1,L|R
LHPV5a1,L|R
LHPV5a2,L|R
LHPV5a3,L|R
LHPV5b1,L|R
LHPV5b2,L|R
LHPV5b3,L|R
LHPV5b4,L|R
LHPV5b6,L|R
LHPV5c1,L|R
LHPV5c1_a,L|R
LHPV5c1_c,L|R
LHPV5c1_d,L|R
LHPV5c2,L|R
LHPV5c3,L|R
LHPV5d1,L|R
LHPV5d3,L|R
LHPV5e1,L|R
LHPV5e2,L|R
LHPV5e3,L|R
LHPV5g1_a,L|R
LHPV5g1_b,L|R
LHPV5g2,L|R
LHPV5h2_a,L|R
LHPV5h2_b,L|R
LHPV5h2_c,L|R
LHPV5h4,L|R
LHPV5i1,L|R
LHPV5j1,L|R
LHPV5l1,L|R
LHPV5m1,L|R
LHPV6a1,L|R
LHPV6a10,L|R
LHPV6a3,L|R
LHPV6a9_b,L|R
LHPV6c1,L|R
LHPV6c2,L|R
LHPV6d1,L|R
LHPV6f1,L|R
LHPV6f3_b,L|R
LHPV6f5,L|R
LHPV6g1,L|R
LHPV6h1,L|R
LHPV6h1_b,L|R
LHPV6h2,L|R
LHPV6h3,SLP276,L|R
LHPV6i1_a,L|R
LHPV6i2_a,L|R
LHPV6j1,L|R
LHPV6k1,L|R
LHPV6k2,L|R
LHPV6l1,L|R
LHPV6l2,L|R
LHPV6m1,L|R
LHPV6o1,L|R
LHPV6p1,L|R
LHPV6q1,L|R
LHPV6r1,L|R
LHPV7a1,L|R
LHPV7a2,L|R
LHPV7b1,L|R
LHPV7c1,L|R
LHPV8a1,L|R
LHPV8c1,L|R
LHPV9b1,L|R
LLPC1,L|R
LLPC2,L|R
LLPC3,L|R
LLPC4,L|R
LN-DN1,L|R
LN-DN2,L|R
LN60,L|R
LNO1,L|R
LNO2,L|R
LNOa,L|R
LNd_b,L|R
LNd_c,L|R
LOLP1,L|R
LOP_LO_unclear,L|R
LOP_unclear,L|R
LO_unclear,L|R
LPC1,L|R
LPC2,L|R
LPLC1,L|R
LPLC2,L|R
LPLC4,L|R
LPN_a,L|R
LPN_b,L|R
LPT100,L|R
LPT101,L|R
LPT110,L|R
LPT111,L|R
LPT112,L|R
LPT113,L|R
LPT114,L|R
LPT115,L|R
LPT116,L|R
LPT21,L|R
LPT22,L|R
LPT23,L|R
LPT26,L|R
LPT27,L|R
LPT28,L|R
LPT29,L|R
LPT30,L|R
LPT31,L|R
LPT49,L|R
LPT50,L|R
LPT51,L|R
LPT52,L|R
LPT53,L|R
LPT54,L|R
LPT57,L|R
LPT59,L|R
LPT60,L|R
LPi12,L|R
LPi14,L|R
LPi21,L|R
LPi2b,L|R
LPi2c,L|R
LPi2d,L|R
LPi2e,L|R
LPi34,L|R
LPi3412,L|R
LPi3a,L|R
LPi3b,L|R
LPi3c,L|R
LPi43,L|R
LPi4a,L|R
LPi4b,L|R
LPsP,L|R
LT11,L|R
LT1a,L|R
LT1b,L|R
LT1c,L|R
LT1d,L|R
LT33,L|R
LT34,L|R
LT35,L|R
LT36,L|R
LT37,L|R
LT39,L|R
LT40,L|R
LT41,L|R
LT42,L|R
LT43,L|R
LT46,L|R
LT47,L|R
LT51,L|R
LT52,L|R
LT54,L|R
LT55,L|R
LT56,L|R
LT58,L|R
LT59,L|R
LT60,L|R
LT61a,L|R
LT61b,L|R
LT62,L|R
LT63,L|R
LT64,L|R
LT65,L|R
LT66,L|R
LT67,L|R
LT68,L|R
LT69,L|R
LT70,L|R
LT72,L|R
LT73,L|R
LT74,L|R
LT75,L|R
LT76,L|R
LT77,L|R
LT78,L|R
LT79,L|R
LT80,L|R
LT81,L|R
LT82a,L|R
LT82b,L|R
LT83,L|R
LT84,L|R
LT85,L|R
LT86,L|R
LT87,L|R
LT88,L|R
Lai,L|R
Lat1,L|R
Lat2,L|R
Lat3,L|R
Lat4,L|R
Lat5,L|R
Lawf1,L|R
Lawf2,L|R
LgAG1,L|R
LgAG2,L|R
LgAG3,L|R
LgAG4,L|R
LgAG5,L|R
LgAG6,L|R
LgAG7,L|R
LgAG8,L|R
LgAG9,L|R
LgLG1a,L|R
LgLG1b,L|R
LgLG2,L|R
LgLG3a,L|R
LgLG3b,L|R
LgLG4,L|R
LgLG5,L|R
LgLG6,L|R
LgLG7,L|R
LgLG8,L|R
Li11a,L|R
Li11b,L|R
Li12,L|R
Li13,L|R
Li14,L|R
Li15,L|R
Li16,L|R
Li17,L|R
Li18a,L|R
Li18b,L|R
Li19,L|R
Li20,L|R
Li21,L|R
Li22,L|R
Li23,L|R
Li25,L|R
Li26,L|R
Li27,L|R
Li28,L|R
Li29,L|R
Li30,L|R
Li31,L|R
Li32,L|R
Li33,L|R
Li34a,L|R
Li34b,L|R
Li35,L|R
Li36,L|R
Li37,L|R
Li38,L|R
Li39,L|R
LoVC1,L|R
LoVC11,L|R
LoVC12,L|R
LoVC13,L|R
LoVC14,L|R
LoVC15,L|R
LoVC16,L|R
LoVC17,L|R
LoVC18,L|R
LoVC19,L|R
LoVC2,L|R
LoVC20,L|R
LoVC21,L|R
LoVC22,L|R
LoVC23,L|R
LoVC24,L|R
LoVC25,L|R
LoVC26,L|R
LoVC27,L|R
LoVC28,L|R
LoVC29,L|R
LoVC3,L|R
LoVC4,L|R
LoVC5,L|R
LoVC6,L|R
LoVC7,L|R
LoVC9,L|R
LoVCLo1,L|R
LoVCLo2,L|R
LoVCLo3,L|R
LoVP1,L|R
LoVP10,L|R
LoVP100,L|R
LoVP101,L|R
LoVP102,L|R
LoVP103,L|R
LoVP105,L|R
LoVP106,L|R
LoVP107,L|R
LoVP108,L|R
LoVP11,L|R
LoVP12,L|R
LoVP13,L|R
LoVP14,L|R
LoVP16,L|R
LoVP17,L|R
LoVP18,L|R
LoVP19,L|R
LoVP2,L|R
LoVP20,L|R
LoVP21,L|R
LoVP22,L|R
LoVP23,L|R
LoVP24,L|R
LoVP25,L|R
LoVP26,L|R
LoVP27,L|R
LoVP28,L|R
LoVP29,L|R
LoVP3,L|R
LoVP30,L|R
LoVP32,L|R
LoVP33,L|R
LoVP34,L|R
LoVP35,L|R
LoVP36,L|R
LoVP37,L|R
LoVP38,L|R
LoVP39,L|R
LoVP4,L|R
LoVP40,L|R
LoVP41,L|R
LoVP42,L|R
LoVP43,L|R
LoVP44,L|R
LoVP45,L|R
LoVP46,L|R
LoVP47,L|R
LoVP48,L|R
LoVP49,L|R
LoVP5,L|R
LoVP50,L|R
LoVP51,L|R
LoVP52,L|R
LoVP53,L|R
LoVP54,L|R
LoVP55,L|R
LoVP56,L|R
LoVP57,L|R
LoVP58,L|R
LoVP59,L|R
LoVP6,L|R
LoVP60,L|R
LoVP61,L|R
LoVP62,L|R
LoVP63,L|R
LoVP64,L|R
LoVP65,L|R
LoVP66,L|R
LoVP67,L|R
LoVP68,L|R
LoVP69,L|R
LoVP7,L|R
LoVP70,L|R
LoVP71,L|R
LoVP72,L|R
LoVP73,L|R
LoVP74,L|R
LoVP75,L|R
LoVP76,L|R
LoVP77,L|R
LoVP78,L|R
LoVP79,L|R
LoVP8,L|R
LoVP80,L|R
LoVP81,L|R
LoVP82,L|R
LoVP83,L|R
LoVP84,L|R
LoVP85,L|R
LoVP86,L|R
LoVP88,L|R
LoVP89,L|R
LoVP9,L|R
LoVP90a,L|R
LoVP90b,L|R
LoVP90c,L|R
LoVP91,L|R
LoVP92,L|R
LoVP93,L|R
LoVP94,L|R
LoVP95,L|R
LoVP96,L|R
LoVP97,L|R
LoVP98,L|R
LoVP99,L|R
LoVP_unclear,L|R
MB-C1,L|R
MBON01,L|R
MBON02,L|R
MBON03,L|R
MBON04,L|R
MBON05,L|R
MBON06,L|R
MBON07,L|R
MBON09,L|R
MBON10,L|R
MBON11,L|R
MBON12,L|R
MBON13,L|R
MBON14,L|R
MBON15,L|R
MBON15-like,L|R
MBON16,L|R
MBON17,L|R
MBON17-like,L|R
MBON18,L|R
MBON19,L|R
MBON20,L|R
MBON21,L|R
MBON22,L|R
MBON23,L|R
MBON24,L|R
MBON25,L|R
MBON25-like,L|R
MBON26,L|R
MBON27,L|R
MBON28,L|R
MBON29,L|R
MBON30,L|R
MBON31,L|R
MBON32,L|R
MBON33,L|R
MBON34,L|R
MBON35,L|R
MDN,L|R
ME_unclear,L|R
MN1,L|R
MN10,L|R
MN11D,L|R
MN11V,L|R
MN12D,L|R
MN13,L|R
MN2Da,L|R
MN2Db,L|R
MN2V,L|R
MN3L,L|R
MN3M,L|R
MN4a,L|R
MN4b,L|R
MN5,L|R
MN6,L|R
MN7,L|R
MN8,L|R
MN9,L|R
MNad01,L|R
MNad02,L|R
MNad03,L|R
MNad04,MNad48,L|R
MNad05,L|R
MNad06,L|R
MNad07,L|R
MNad08,L|R
MNad09,L|R
MNad10,L|R
MNad11,L|R
MNad12,L|R
MNad13,L|R
MNad14,L|R
MNad15,L|R
MNad16,L|R
MNad17,L|R
MNad18,MNad27,L|R
MNad19,L|R
MNad20,L|R
MNad21,L|R
MNad22,L|R
MNad23,L|R
MNad24,L|R
MNad25,L|R
MNad26,L|R
MNad28,L|R
MNad29,L|R
MNad30,L|R
MNad31,L|R
MNad32,L|R
MNad33,L|R
MNad34,L|R
MNad35,L|R
MNad36,L|R
MNad40,L|R
MNad41,L|R
MNad42,L|R
MNad43,L|R
MNad44,L|R
MNad45,L|R
MNad46,L|R
MNad47,L|R
MNad49,L|R
MNad53,L|R
MNad54,L|R
MNad55,L|R
MNad56,L|R
MNad57,L|R
MNad61,L|R
MNad62,L|R
MNad63,L|R
MNad64,L|R
MNad65,L|R
MNad66,L|R
MNad67,L|R
MNad68,L|R
MNad69,L|R
MNhl01,L|R
MNhl02,L|R
MNhl29,L|R
MNhl59,L|R
MNhl60,L|R
MNhl62,L|R
MNhl64,L|R
MNhl65,L|R
MNhl87,L|R
MNhl88,L|R
MNhm03,L|R
MNhm42,L|R
MNhm43,L|R
MNml29,L|R
MNml77,L|R
MNml78,L|R
MNml79,L|R
MNml80,L|R
MNml81,L|R
MNml82,L|R
MNnm03,L|R
MNnm07,MNnm12,L|R
MNnm08,L|R
MNnm09,L|R
MNnm10,L|R
MNnm11,L|R
MNnm13,L|R
MNnm14,L|R
MNwm35,L|R
MNwm36,L|R
MNx01,L|R
MNx02,L|R
MNx03,L|R
MNx04,L|R
MNx05,L|R
MNxm01,L|R
MNxm02,L|R
MNxm03,L|R
MZ_lv2PN,L|R
M_VPNml66,L|R
M_adPNm3,L|R
M_adPNm4,L|R
M_adPNm5,L|R
M_adPNm7,L|R
M_adPNm8,L|R
M_ilPNm90,L|R
M_imPNl92,L|R
M_l2PN10t19,L|R
M_l2PN3t18,L|R
M_l2PNl20,L|R
M_l2PNl21,L|R
M_l2PNl22,L|R
M_l2PNl23,L|R
M_l2PNm14,L|R
M_l2PNm15,L|R
M_l2PNm16,L|R
M_l2PNm17,L|R
M_lPNm11A,L|R
M_lPNm11B,L|R
M_lPNm11C,L|R
M_lPNm11D,L|R
M_lPNm12,L|R
M_lPNm13,L|R
