family,super_class,n_roots,mean_selected_frames,total_selected_frames,mean_spike_frames,total_spike_frames,mean_voltage_mv,max_voltage_mv
CB1523,central,7,0.0,0,0.0,0,-51.66007,-49.84375
CB1528,central,3,0.0,0,0.0,0,-53.043804,-48.96875
CB1534,central,1,0.0,0,0.0,0,-52.391563,-50.71875
CB1537,central,6,0.0,0,0.0,0,-51.91917,-51.53125
CB1538,central,3,0.0,0,0.0,0,-57.08604,-51.46875
CB1541,central,1,0.0,0,0.0,0,-51.63422,-50.15625
CB1542,central,7,0.0,0,0.0,0,-54.68471,-49.40625
CB1543,central,3,0.0,0,0.0,0,-53.151875,-46.34375
CB1544,central,2,0.0,0,0.0,0,-50.780155,-48.4375
CB1547,central,4,0.0,0,0.0,0,-52.19535,-46.625
CB1549,central,2,0.0,0,0.0,0,-50.99133,-48.25
CB1552,central,4,0.0,0,0.0,0,-52.83582,-45.125
CB1554,central,4,0.0,0,0.0,0,-52.872772,-50.875
CB1556,central,17,0.0,0,0.0,0,-52.25408,-49.75
CB1562,central,1,0.0,0,0.0,0,-49.9075,-46.125
CB1563,central,3,0.0,0,0.0,0,-52.469845,-51.5625
CB1564,central,2,0.0,0,0.0,0,-52.623123,-51.375
CB1565,central,1,0.0,0,0.0,0,-54.33625,-52.09375
CB1568,central,1,0.0,0,0.0,0,-51.517654,-50.71875
CB1576,central,4,0.0,0,0.0,0,-49.638554,-46.15625
CB1579,central,1,0.0,0,0.0,0,-52.166405,-51.0625
CB1580,central,3,0.0,0,0.0,0,-51.892185,-49.9375
CB1582,central,2,0.0,0,0.0,0,-52.572655,-51.1875
CB1583,central,2,0.0,0,0.0,0,-51.8282,-51.5
CB1584,central,3,0.0,0,0.0,0,-52.88667,-45.4375
CB1585,central,8,0.0,0,0.0,0,-51.91625,-51.03125
CB1587,central,3,0.0,0,0.0,0,-52.84021,-51.34375
CB1588,central,1,0.0,0,0.0,0,-51.82828,-49.75
CB1591,central,1,0.0,0,0.0,0,-56.481876,-47.0
CB1596,central,1,0.0,0,0.0,0,-54.91172,-51.46875
CB1597,central,5,0.0,0,0.0,0,-51.955658,-51.1875
CB1599,central,2,0.0,0,0.0,0,-50.58664,-47.3125
CB1607,central,1,0.0,0,0.0,0,-48.45844,-45.0
CB1618,central,3,0.0,0,0.0,0,-52.41276,-51.34375
CB1635,central,2,0.0,0,0.0,0,-49.995,-46.625
CB1638,central,4,0.0,0,0.0,0,-51.28344,-45.53125
CB1641,central,5,0.0,0,0.0,0,-52.378845,-50.84375
CB1642,central,1,0.0,0,0.0,0,-51.37453,-49.9375
CB1643,central,1,0.0,0,0.0,0,-51.992344,-51.90625
CB1649,central,1,0.0,0,0.0,0,-54.241405,-51.625
CB1652,central,1,0.0,0,0.0,0,-56.47578,-51.3125
CB1654,central,2,0.0,0,0.0,0,-53.526016,-50.875
CB1659,central,1,0.0,0,0.0,0,-52.27672,-52.0
CB1666,central,5,0.0,0,0.0,0,-52.09259,-51.125
CB1668,central,7,0.0,0,0.0,0,-49.124306,-45.03125
CB1678,central,1,0.0,0,0.0,0,-52.433437,-51.34375
CB1680,central,1,0.0,0,0.0,0,-51.856876,-50.90625
CB1684,central,2,0.0,0,0.0,0,-55.449062,-51.125
CB1686,central,3,0.0,0,0.0,0,-48.603592,-45.0
CB1692,central,1,0.0,0,0.0,0,-55.732967,-51.03125
CB1702,central,2,0.0,0,0.0,0,-52.424454,-50.59375
CB1703,central,2,0.0,0,0.0,0,-52.05867,-51.96875
CB1705,central,4,0.0,0,0.0,0,-52.288868,-45.875
CB1717,central,2,0.0,0,0.0,0,-56.3293,-51.40625
CB1718,central,2,0.0,0,0.0,0,-51.967655,-51.84375
CB1728,central,5,0.0,0,0.0,0,-51.88622,-50.9375
CB1734,central,4,0.0,0,0.0,0,-50.907227,-45.125
CB1745,central,3,0.0,0,0.0,0,-50.845,-47.5
CB1747,central,2,0.0,0,0.0,0,-50.356247,-47.78125
CB1749,central,4,0.0,0,0.0,0,-51.770977,-51.28125
CB1750,central,4,0.0,0,0.0,0,-57.70496,-47.5625
CB1751,central,2,0.0,0,0.0,0,-54.550625,-51.625
CB1754,central,4,0.0,0,0.0,0,-54.50387,-50.6875
CB1760,central,3,0.0,0,0.0,0,-50.735107,-45.1875
CB1761,central,6,0.0,0,0.0,0,-56.520935,-50.78125
CB1763,central,2,0.0,0,0.0,0,-51.808983,-49.375
CB1765,central,2,0.0,0,0.0,0,-61.207268,-46.0
CB1766,central,1,0.0,0,0.0,0,-64.85031,-45.25
CB1769,central,3,0.0,0,0.0,0,-54.650726,-51.25
CB1775,central,2,0.0,0,0.0,0,-54.43273,-51.6875
CB1778,central,1,0.0,0,0.0,0,-52.034843,-51.71875
CB1783,central,3,0.0,0,0.0,0,-53.566456,-51.1875
CB1785,central,4,0.0,0,0.0,0,-51.18996,-49.5625
CB1786,central,2,0.0,0,0.0,0,-51.99031,-50.65625
CB1787,central,2,0.0,0,0.0,0,-53.751953,-49.4375
CB1789,central,11,0.0,0,0.0,0,-52.15541,-51.03125
CB1790,central,2,0.0,0,0.0,0,-53.83367,-51.71875
CB1792,central,3,0.0,0,0.0,0,-48.70604,-45.0
CB1795,central,3,0.0,0,0.0,0,-54.94917,-46.8125
CB1798,central,2,0.0,0,0.0,0,-50.839455,-49.46875
CB1809,central,1,0.0,0,0.0,0,-52.934845,-51.96875
CB1810,central,7,0.0,0,0.0,0,-51.8623,-50.1875
CB1812,central,4,0.0,0,0.0,0,-52.83465,-45.75
CB1817a,central,1,0.0,0,0.0,0,-57.178593,-52.09375
CB1817b,central,2,0.0,0,0.0,0,-55.642265,-51.75
CB1819,central,2,0.0,0,0.0,0,-51.569763,-45.09375
CB1822,central,1,0.0,0,0.0,0,-52.16828,-52.0
CB1825,central,1,0.0,0,0.0,0,-52.007656,-51.40625
CB1827,central,4,0.0,0,0.0,0,-49.937695,-45.09375
CB1828,central,2,0.0,0,0.0,0,-53.42906,-51.5625
CB1834,central,4,0.0,0,0.0,0,-56.67582,-50.0
CB1842,central,3,0.0,0,0.0,0,-52.59828,-47.28125
CB1856,central,4,0.0,0,0.0,0,-51.734962,-50.0
CB1862,central,3,0.0,0,0.0,0,-51.18469,-50.21875
CB1869,central,3,0.0,0,0.0,0,-53.26323,-51.75
CB1872,central,1,0.0,0,0.0,0,-51.95703,-51.53125
CB1873,central,3,0.0,0,0.0,0,-51.01021,-45.125
CB1875,central,1,0.0,0,0.0,0,-55.836876,-51.5625
CB1877,central,2,0.0,0,0.0,0,-54.71383,-51.1875
CB1881,central,8,0.0,0,0.0,0,-57.19998,-51.625
CB1886,central,1,0.0,0,0.0,0,-55.95844,-51.78125
CB1890,central,4,0.0,0,0.0,0,-52.653633,-51.21875
CB1891,central,10,0.0,0,0.0,0,-51.985455,-50.59375
CB1892,central,2,0.0,0,0.0,0,-52.67211,-51.0625
CB1897,central,3,0.0,0,0.0,0,-52.528385,-51.53125
CB1908,central,1,0.0,0,0.0,0,-55.953438,-48.71875
CB1910,central,3,0.0,0,0.0,0,-51.86906,-51.0625
CB1914,central,3,0.0,0,0.0,0,-54.648487,-51.15625
CB1920,central,2,0.0,0,0.0,0,-57.046562,-45.6875
CB1932,central,9,0.0,0,0.0,0,-57.434395,-51.5
CB1934,central,1,0.0,0,0.0,0,-52.40625,-48.3125
CB1936,central,1,0.0,0,0.0,0,-52.337345,-51.4375
CB1937,central,5,0.0,0,0.0,0,-52.000282,-51.5625
CB1941,central,1,0.0,0,0.0,0,-49.840157,-46.28125
CB1942,central,3,0.0,0,0.0,0,-52.591824,-50.3125
CB1944,central,4,0.0,0,0.0,0,-52.346172,-47.625
CB1948,central,3,0.0,0,0.0,0,-58.47849,-50.71875
CB1951,central,6,0.0,0,0.0,0,-51.963673,-51.3125
CB1952,central,2,0.0,0,0.0,0,-52.03414,-48.5
CB1955,central,2,0.0,0,0.0,0,-54.11156,-45.125
CB1958,central,3,0.0,0,0.0,0,-51.393696,-45.0625
CB1959,central,1,0.0,0,0.0,0,-51.523594,-49.21875
CB1960,central,2,0.0,0,0.0,0,-50.39711,-46.84375
CB1963,central,1,0.0,0,0.0,0,-52.237343,-51.96875
CB1964,central,1,0.0,0,0.0,0,-52.791092,-52.0
CB1969,central,2,0.0,0,0.0,0,-56.93047,-51.1875
CB1973,central,2,0.0,0,0.0,0,-52.30719,-45.65625
CB1980,central,4,0.0,0,0.0,0,-53.098244,-47.90625
CB1983,central,6,0.0,0,0.0,0,-51.64044,-47.28125
CB1985,central,2,0.0,0,0.0,0,-56.002342,-51.75
CB1995,central,4,0.0,0,0.0,0,-53.931213,-50.71875
CB1996,central,1,0.0,0,0.0,0,-51.98922,-51.5
CB2000,central,5,0.0,0,0.0,0,-51.650562,-50.25
CB2002,central,2,0.0,0,0.0,0,-55.520782,-50.90625
CB2009,central,2,0.0,0,0.0,0,-52.175392,-51.53125
CB2017,central,1,0.0,0,0.0,0,-52.004845,-51.59375
CB2023,central,2,0.0,0,0.0,0,-48.750862,-45.21875
CB2027,central,4,0.0,0,0.0,0,-54.029453,-51.46875
CB2037,central,5,0.0,0,0.0,0,-54.384315,-45.34375
CB2039,central,1,0.0,0,0.0,0,-52.80125,-51.40625
CB2043,central,1,0.0,0,0.0,0,-48.3075,-45.375
CB2049,central,5,0.0,0,0.0,0,-57.7685,-48.1875
CB2050,central,7,0.0,0,0.0,0,-51.92924,-51.09375
CB2054,central,4,0.0,0,0.0,0,-51.977695,-51.8125
CB2056,central,5,0.0,0,0.0,0,-51.17631,-48.875
CB2059,central,4,0.0,0,0.0,0,-52.781837,-50.125
CB2066,central,3,0.0,0,0.0,0,-56.417187,-51.4375
CB2068,central,1,0.0,0,0.0,0,-55.695625,-51.40625
CB2071,central,1,0.0,0,0.0,0,-52.289375,-51.875
CB2072,central,1,0.0,0,0.0,0,-49.72531,-47.75
CB2081,central,18,0.0,0,0.0,0,-51.662125,-48.53125
CB2086,central,1,0.0,0,0.0,0,-54.375156,-51.875
CB2088,central,1,0.0,0,0.0,0,-52.697342,-51.0625
CB2090,central,1,0.0,0,0.0,0,-69.30187,-49.875
CB2093,central,2,0.0,0,0.0,0,-48.890312,-45.03125
CB2094,central,6,0.0,0,0.0,0,-52.70518,-51.5
CB2099,central,1,0.0,0,0.0,0,-68.35031,-52.03125
CB2101,central,1,0.0,0,0.0,0,-51.503437,-50.375
CB2102,central,3,0.0,0,0.0,0,-55.331615,-49.84375
CB2119,central,1,0.0,0,0.0,0,-49.871407,-45.09375
CB2121,central,1,0.0,0,0.0,0,-53.159843,-50.21875
CB2126,central,2,0.0,0,0.0,0,-53.657265,-51.46875
CB2128,central,3,0.0,0,0.0,0,-51.982346,-51.46875
CB2131,central,4,0.0,0,0.0,0,-53.700897,-49.28125
CB2132,central,3,0.0,0,0.0,0,-55.18443,-51.4375
CB2134,central,1,0.0,0,0.0,0,-55.088123,-51.5
CB2147,central,1,0.0,0,0.0,0,-57.34172,-51.96875
CB2149,central,3,0.0,0,0.0,0,-51.93224,-50.28125
CB2153,central,2,0.0,0,0.0,0,-50.167187,-45.21875
CB2173,central,1,0.0,0,0.0,0,-53.249218,-51.53125
CB2175,central,2,0.0,0,0.0,0,-52.065468,-50.90625
CB2178,central,1,0.0,0,0.0,0,-54.341873,-51.96875
CB2181,central,1,0.0,0,0.0,0,-66.13969,-52.0
CB2186,central,1,0.0,0,0.0,0,-53.89172,-52.09375
CB2187,central,2,0.0,0,0.0,0,-52.381798,-51.84375
CB2192,central,1,0.0,0,0.0,0,-52.505157,-50.6875
CB2195,central,4,0.0,0,0.0,0,-51.961483,-51.34375
CB2198,central,1,0.0,0,0.0,0,-51.98922,-51.1875
CB2200,central,1,0.0,0,0.0,0,-52.327343,-51.21875
CB2202,central,3,0.0,0,0.0,0,-55.05589,-51.71875
CB2203,central,4,0.0,0,0.0,0,-51.43926,-45.34375
CB2204,central,2,0.0,0,0.0,0,-55.13414,-51.5625
CB2205,central,4,0.0,0,0.0,0,-52.219257,-48.375
CB2207,central,3,0.0,0,0.0,0,-54.07797,-51.8125
CB2213,central,3,0.0,0,0.0,0,-54.137447,-51.375
CB2216,central,3,0.0,0,0.0,0,-54.494633,-51.59375
CB2225,central,3,0.0,0,0.0,0,-51.992657,-47.65625
CB2227,central,1,0.0,0,0.0,0,-54.59047,-50.90625
CB2228,central,1,0.0,0,0.0,0,-50.887188,-49.40625
CB2229,central,3,0.0,0,0.0,0,-52.740677,-51.65625
CB2233,central,1,0.0,0,0.0,0,-51.815,-51.4375
CB2235,central,1,0.0,0,0.0,0,-52.61953,-51.625
CB2236,central,1,0.0,0,0.0,0,-53.58031,-51.90625
CB2237,central,4,0.0,0,0.0,0,-51.43117,-47.53125
CB2238,central,2,0.0,0,0.0,0,-55.38836,-49.78125
CB2242,central,5,0.0,0,0.0,0,-52.05184,-51.53125
CB2245,central,8,0.0,0,0.0,0,-48.3817,-45.0
CB2246,central,3,0.0,0,0.0,0,-58.86156,-51.375
CB2248,central,1,0.0,0,0.0,0,-56.57547,-51.78125
CB2251,central,1,0.0,0,0.0,0,-61.0775,-46.875
CB2252,central,10,0.0,0,0.0,0,-51.883453,-49.625
CB2254,central,1,0.0,0,0.0,0,-56.136562,-51.875
CB2258,central,3,0.0,0,0.0,0,-53.261353,-51.4375
CB2261,central,1,0.0,0,0.0,0,-49.8225,-45.09375
CB2265,central,1,0.0,0,0.0,0,-50.62125,-48.75
CB2266,central,1,0.0,0,0.0,0,-52.032658,-51.65625
CB2267,central,3,0.0,0,0.0,0,-48.68906,-45.90625
CB2270,central,3,0.0,0,0.0,0,-54.043957,-50.75
CB2271,central,4,0.0,0,0.0,0,-54.595978,-46.4375
CB2276,central,2,0.0,0,0.0,0,-53.12953,-51.0
CB2278,central,2,0.0,0,0.0,0,-50.45289,-45.25
CB2282,central,1,0.0,0,0.0,0,-51.931095,-51.375
CB2287,central,1,0.0,0,0.0,0,-53.69453,-51.90625
CB2294,central,4,0.0,0,0.0,0,-52.100586,-51.0
CB2303,central,1,0.0,0,0.0,0,-51.910156,-51.1875
CB2304,central,1,0.0,0,0.0,0,-52.001877,-51.96875
CB2305,central,2,0.0,0,0.0,0,-53.731483,-45.03125
CB2319,central,1,0.0,0,0.0,0,-52.797813,-52.09375
CB2320,central,3,0.0,0,0.0,0,-53.45693,-51.4375
CB2321,central,1,0.0,0,0.0,0,-52.48281,-49.625
CB2326,central,1,0.0,0,0.0,0,-51.827812,-51.46875
CB2327,central,1,0.0,0,0.0,0,-52.25703,-47.75
CB2333,central,1,0.0,0,0.0,0,-49.813282,-47.96875
CB2334,central,2,0.0,0,0.0,0,-53.37219,-45.15625
CB2338,central,3,0.0,0,0.0,0,-50.232655,-47.5
CB2339,central,1,0.0,0,0.0,0,-57.536564,-46.125
CB2341,central,4,0.0,0,0.0,0,-53.53207,-50.59375
CB2343,central,7,0.0,0,0.0,0,-51.69482,-50.5625
CB2347,central,2,0.0,0,0.0,0,-50.824455,-47.09375
CB2348,central,4,0.0,0,0.0,0,-53.359608,-51.6875
CB2352,central,2,0.0,0,0.0,0,-54.208908,-51.53125
CB2353,central,2,0.0,0,0.0,0,-52.058125,-51.8125
CB2361,central,4,0.0,0,0.0,0,-50.996407,-49.71875
CB2366,central,2,0.0,0,0.0,0,-50.408985,-47.03125
CB2368,central,1,0.0,0,0.0,0,-52.59,-51.4375
CB2371,central,1,0.0,0,0.0,0,-50.67828,-48.78125
CB2382,central,2,0.0,0,0.0,0,-50.100548,-45.78125
CB2385,central,1,0.0,0,0.0,0,-52.00047,-51.75
CB2391,central,1,0.0,0,0.0,0,-51.943592,-50.71875
CB2394,central,1,0.0,0,0.0,0,-50.361095,-48.78125
CB2397,central,4,0.0,0,0.0,0,-51.45117,-50.0625
CB2406,central,4,0.0,0,0.0,0,-54.055313,-50.625
CB2407,central,1,0.0,0,0.0,0,-52.72844,-52.0625
CB2408,central,1,0.0,0,0.0,0,-48.00703,-45.21875
CB2412,central,1,0.0,0,0.0,0,-56.53781,-51.5625
CB2414,central,2,0.0,0,0.0,0,-49.85781,-45.03125
CB2415,central,3,0.0,0,0.0,0,-52.507397,-49.625
CB2417,central,4,0.0,0,0.0,0,-50.060978,-45.21875
CB2420,central,1,0.0,0,0.0,0,-48.468124,-45.09375
CB2424,central,2,0.0,0,0.0,0,-48.052967,-45.1875
CB2425,central,2,0.0,0,0.0,0,-54.159843,-50.125
CB2426,central,1,0.0,0,0.0,0,-58.456093,-52.0
CB2430,central,2,0.0,0,0.0,0,-56.840076,-50.84375
CB2447,central,3,0.0,0,0.0,0,-54.32578,-51.25
CB2450,central,2,0.0,0,0.0,0,-52.43211,-51.5625
CB2456,central,1,0.0,0,0.0,0,-52.005314,-52.0
CB2457,central,2,0.0,0,0.0,0,-52.265236,-51.5625
CB2459,central,3,0.0,0,0.0,0,-51.491253,-46.625
CB2460,central,3,0.0,0,0.0,0,-60.216717,-51.71875
CB2462,central,3,0.0,0,0.0,0,-52.650417,-51.09375
CB2469,central,5,0.0,0,0.0,0,-48.75741,-45.0
CB2471,central,2,0.0,0,0.0,0,-48.05586,-45.90625
CB2472,central,5,0.0,0,0.0,0,-52.609467,-51.59375
CB2473,central,4,0.0,0,0.0,0,-51.830315,-45.09375
CB2475,central,1,0.0,0,0.0,0,-59.52,-52.15625
CB2487,central,3,0.0,0,0.0,0,-52.219738,-51.875
CB2489,central,1,0.0,0,0.0,0,-53.799374,-52.40625
CB2490,central,2,0.0,0,0.0,0,-52.072422,-51.6875
CB2491,central,2,0.0,0,0.0,0,-53.696327,-52.0
CB2501,central,6,0.0,0,0.0,0,-54.299114,-50.46875
CB2502,central,5,0.0,0,0.0,0,-52.681343,-51.4375
CB2503,central,6,0.0,0,0.0,0,-51.184402,-50.09375
CB2504,central,2,0.0,0,0.0,0,-49.4182,-48.28125
CB2512,central,2,0.0,0,0.0,0,-54.58008,-45.125
CB2516,central,2,0.0,0,0.0,0,-52.395782,-51.21875
CB2518,central,1,0.0,0,0.0,0,-52.234688,-51.84375
CB2521,central,1,0.0,0,0.0,0,-49.22953,-45.0
CB2523,central,2,0.0,0,0.0,0,-50.709766,-48.0
CB2526,central,2,0.0,0,0.0,0,-51.727425,-50.90625
CB2527,central,6,0.0,0,0.0,0,-48.671978,-45.03125
CB2535,central,4,0.0,0,0.0,0,-52.28199,-51.625
CB2537,central,4,0.0,0,0.0,0,-52.648243,-51.625
CB2550,central,2,0.0,0,0.0,0,-51.136406,-48.78125
CB2551,central,3,0.0,0,0.0,0,-50.685883,-45.0625
CB2553,central,1,0.0,0,0.0,0,-52.694218,-51.84375
CB2556,central,3,0.0,0,0.0,0,-58.658695,-51.25
CB2557,central,1,0.0,0,0.0,0,-50.868595,-49.375
CB2564,central,2,0.0,0,0.0,0,-60.76742,-51.5
CB2565,central,6,0.0,0,0.0,0,-52.226536,-51.4375
CB2567,central,8,0.0,0,0.0,0,-52.1408,-51.15625
CB2569,central,4,0.0,0,0.0,0,-51.796368,-47.5625
CB2579,central,2,0.0,0,0.0,0,-52.56031,-51.5
CB2583,central,3,0.0,0,0.0,0,-51.94401,-51.125
CB2585,central,2,0.0,0,0.0,0,-52.79586,-51.75
CB2591,central,1,0.0,0,0.0,0,-48.252186,-45.03125
CB2594,central,1,0.0,0,0.0,0,-53.457188,-50.40625
CB2595,central,1,0.0,0,0.0,0,-52.33344,-52.0
CB2604,central,3,0.0,0,0.0,0,-54.03703,-45.375
CB2605,central,5,0.0,0,0.0,0,-51.585377,-48.78125
CB2606,central,2,0.0,0,0.0,0,-52.064453,-51.78125
CB2619,central,1,0.0,0,0.0,0,-51.968594,-51.53125
CB2620,central,2,0.0,0,0.0,0,-50.26664,-47.5
CB2621,central,1,0.0,0,0.0,0,-51.99672,-51.71875
CB2624,central,3,0.0,0,0.0,0,-56.095623,-51.0625
CB2630,central,1,0.0,0,0.0,0,-48.635,-45.09375
CB2635,central,1,0.0,0,0.0,0,-64.413284,-48.59375
CB2636,central,4,0.0,0,0.0,0,-51.361603,-50.25
CB2640,central,5,0.0,0,0.0,0,-49.563156,-45.1875
CB2642,central,1,0.0,0,0.0,0,-53.9125,-51.5
CB2643,central,4,0.0,0,0.0,0,-52.161953,-51.28125
CB2644,central,1,0.0,0,0.0,0,-51.86797,-51.6875
CB2646,central,1,0.0,0,0.0,0,-55.026405,-49.75
CB2647,central,2,0.0,0,0.0,0,-51.99289,-51.6875
CB2651,central,1,0.0,0,0.0,0,-52.350937,-51.4375
CB2652,central,2,0.0,0,0.0,0,-56.893204,-52.0
CB2655,central,1,0.0,0,0.0,0,-53.40125,-50.09375
CB2661,central,3,0.0,0,0.0,0,-48.404217,-45.0
CB2663,central,2,0.0,0,0.0,0,-51.124374,-45.59375
CB2664,central,5,0.0,0,0.0,0,-51.553253,-45.21875
CB2665,central,2,0.0,0,0.0,0,-52.16992,-51.9375
CB2668,central,1,0.0,0,0.0,0,-56.141094,-51.625
CB2674,central,5,0.0,0,0.0,0,-52.191216,-49.71875
CB2675,central,1,0.0,0,0.0,0,-51.10953,-50.375
CB2676,central,1,0.0,0,0.0,0,-53.30406,-49.5
CB2682,central,1,0.0,0,0.0,0,-63.237343,-51.5
CB2683,central,2,0.0,0,0.0,0,-52.239452,-50.4375
CB2685,central,6,0.0,0,0.0,0,-52.19672,-51.1875
CB2689,central,2,0.0,0,0.0,0,-52.62867,-49.75
CB2695,central,4,0.0,0,0.0,0,-52.7625,-45.46875
CB2697,central,4,0.0,0,0.0,0,-51.80137,-48.03125
CB2698,central,2,0.0,0,0.0,0,-54.664375,-51.71875
CB2702,central,2,0.0,0,0.0,0,-52.852345,-51.46875
CB2708,central,2,0.0,0,0.0,0,-51.709137,-47.5
CB2709,central,3,0.0,0,0.0,0,-52.84094,-51.34375
CB2710,central,1,0.0,0,0.0,0,-54.6175,-51.6875
CB2712,central,5,0.0,0,0.0,0,-54.434093,-45.03125
CB2713,central,2,0.0,0,0.0,0,-54.706875,-50.125
CB2719,central,2,0.0,0,0.0,0,-53.905155,-48.625
CB2730,central,1,0.0,0,0.0,0,-56.69922,-51.96875
CB2735,central,1,0.0,0,0.0,0,-52.81875,-47.90625
CB2741,central,1,0.0,0,0.0,0,-55.375626,-51.6875
CB2780,central,2,0.0,0,0.0,0,-51.96836,-51.65625
CB2789,central,2,0.0,0,0.0,0,-54.290077,-50.8125
CB2800,central,2,0.0,0,0.0,0,-53.663826,-50.90625
CB2806,central,3,0.0,0,0.0,0,-51.98823,-51.5
CB2811,central,2,0.0,0,0.0,0,-51.6425,-50.5625
CB2817,central,3,0.0,0,0.0,0,-52.27995,-46.0
CB2820,central,3,0.0,0,0.0,0,-52.122707,-51.28125
CB2822,central,1,0.0,0,0.0,0,-47.856564,-45.0
CB2824,central,2,0.0,0,0.0,0,-57.958202,-52.0625
CB2826,central,4,0.0,0,0.0,0,-51.752735,-50.625
CB2827,central,1,0.0,0,0.0,0,-55.92,-51.90625
CB2829,central,2,0.0,0,0.0,0,-52.187965,-51.5
CB2834,central,3,0.0,0,0.0,0,-51.579792,-50.53125
CB2836,central,1,0.0,0,0.0,0,-52.067814,-51.125
CB2853,central,2,0.0,0,0.0,0,-49.950546,-45.59375
CB2855,central,1,0.0,0,0.0,0,-51.468906,-49.6875
CB2864,central,1,0.0,0,0.0,0,-51.89969,-51.15625
CB2865,central,2,0.0,0,0.0,0,-51.992737,-49.4375
CB2878,central,2,0.0,0,0.0,0,-54.30242,-51.28125
CB2883,central,2,0.0,0,0.0,0,-53.371563,-50.5625
CB2891,central,1,0.0,0,0.0,0,-52.021873,-51.875
CB2896,central,5,0.0,0,0.0,0,-53.68875,-51.59375
CB2897,central,3,0.0,0,0.0,0,-52.41161,-51.71875
CB2898,central,2,0.0,0,0.0,0,-52.211487,-51.84375
CB2900,central,4,0.0,0,0.0,0,-48.062263,-45.0
CB2902,central,2,0.0,0,0.0,0,-51.488518,-50.40625
CB2905,central,3,0.0,0,0.0,0,-55.59255,-51.59375
CB2908,central,3,0.0,0,0.0,0,-47.347866,-46.0625
CB2917,central,2,0.0,0,0.0,0,-50.481483,-45.1875
CB2921,central,2,0.0,0,0.0,0,-52.32211,-51.625
CB2925,central,2,0.0,0,0.0,0,-50.764454,-48.1875
CB2926,central,3,0.0,0,0.0,0,-52.02469,-51.25
CB2933,central,1,0.0,0,0.0,0,-52.40125,-51.875
CB2935,central,2,0.0,0,0.0,0,-50.725548,-49.78125
CB2936,central,1,0.0,0,0.0,0,-49.869686,-46.1875
CB2941,central,1,0.0,0,0.0,0,-52.48422,-51.75
CB2946,central,2,0.0,0,0.0,0,-52.603752,-50.90625
CB2949,central,1,0.0,0,0.0,0,-52.281563,-51.1875
CB2951,central,3,0.0,0,0.0,0,-51.985836,-50.8125
CB2953,central,1,0.0,0,0.0,0,-49.15344,-45.625
CB2956,central,2,0.0,0,0.0,0,-51.727577,-50.375
CB2957,central,3,0.0,0,0.0,0,-54.106613,-50.125
CB2963,central,1,0.0,0,0.0,0,-50.85,-49.78125
CB2966,central,6,0.0,0,0.0,0,-52.416275,-47.6875
CB2971,central,1,0.0,0,0.0,0,-57.580624,-51.5
CB2972,central,2,0.0,0,0.0,0,-52.806328,-51.8125
CB2982,central,2,0.0,0,0.0,0,-52.498123,-50.875
CB2985,central,3,0.0,0,0.0,0,-52.56578,-49.53125
CB2990,central,2,0.0,0,0.0,0,-50.909218,-47.90625
CB2995,central,7,0.0,0,0.0,0,-51.673103,-49.5
CB2996,central,3,0.0,0,0.0,0,-52.945465,-51.28125
CB3004,central,2,0.0,0,0.0,0,-52.09664,-51.78125
CB3010,central,5,0.0,0,0.0,0,-52.36319,-47.84375
CB3015,central,2,0.0,0,0.0,0,-53.480232,-51.375
CB3024,central,2,0.0,0,0.0,0,-57.050312,-51.09375
CB3026,central,2,0.0,0,0.0,0,-51.447815,-49.375
CB3033,central,3,0.0,0,0.0,0,-50.896976,-45.4375
CB3035,central,4,0.0,0,0.0,0,-52.057228,-51.53125
CB3046,central,2,0.0,0,0.0,0,-52.353127,-50.75
CB3058,central,2,0.0,0,0.0,0,-53.17195,-51.53125
CB3064,central,2,0.0,0,0.0,0,-50.152733,-49.0625
CB3066,central,2,0.0,0,0.0,0,-54.623123,-50.9375
CB3082,central,3,0.0,0,0.0,0,-54.832134,-50.90625
CB3098,central,2,0.0,0,0.0,0,-49.88211,-46.21875
CB3104,central,2,0.0,0,0.0,0,-52.876328,-51.09375
CB3105,central,2,0.0,0,0.0,0,-52.156796,-51.4375
CB3113,central,2,0.0,0,0.0,0,-52.457108,-51.3125
CB3114,central,4,0.0,0,0.0,0,-48.499725,-45.0625
CB3125,central,1,0.0,0,0.0,0,-52.14172,-51.5
CB3129,central,1,0.0,0,0.0,0,-51.90672,-51.5
CB3132,central,1,0.0,0,0.0,0,-48.557655,-45.3125
CB3140,central,4,0.0,0,0.0,0,-54.23703,-50.4375
CB3146,central,2,0.0,0,0.0,0,-51.93875,-51.53125
CB3150,central,4,0.0,0,0.0,0,-51.334885,-48.53125
CB3153,central,1,0.0,0,0.0,0,-50.06297,-47.8125
CB3156,central,1,0.0,0,0.0,0,-52.08078,-51.71875
CB3158,central,2,0.0,0,0.0,0,-52.38086,-50.40625
CB3164,central,1,0.0,0,0.0,0,-51.661877,-49.90625
CB3166,central,1,0.0,0,0.0,0,-52.962345,-52.125
CB3171,central,2,0.0,0,0.0,0,-53.68695,-51.75
CB3177,central,1,0.0,0,0.0,0,-52.127655,-47.34375
CB3178,central,1,0.0,0,0.0,0,-54.640938,-52.125
CB3195,central,2,0.0,0,0.0,0,-51.110233,-50.09375
CB3196,central,1,0.0,0,0.0,0,-52.255157,-49.90625
CB3197,central,3,0.0,0,0.0,0,-52.135834,-49.59375
